pl_name,default_flag,discoverymethod,disc_year,disc_facility,tran_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_eqt,pl_eqterr1,pl_eqterr2,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_logg,st_loggerr1,st_loggerr2,st_logglim,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_jmag,sy_jmagerr1,sy_jmagerr2,sy_hmag,sy_hmagerr1,sy_hmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,st_rotp,st_rotperr1,st_rotperr2
Kepler-164 c,1,Transit,2014,Kepler,1,10.945723,2.9e-05,-2.9e-05,0.0,0.097,,,0.0,2.73,0.52,-0.52,0.0,,,,,,,,,,,,,,,,,,0.51,0.24,-0.24,0.0,3.004,0.049,-0.049,0.0,,,,,,,,,,,,5888.0,113.0,-113.0,0.0,1.15,0.22,-0.22,0.0,,,,,4.33,0.15,-0.15,0.0,19h11m07.39s,287.7808115,+47d37m47.44s,47.6298453,890.758,13.684,-13.284,14.379,0.08,-0.08,13.254,0.025,-0.025,13.008,0.022,-0.022,12.935,0.024,-0.024,,,
Kepler-1089 b,1,Transit,2016,Kepler,1,5.13248562,9.48e-06,-9.48e-06,0.0,,,,,1.83,0.1,-0.34,0.0,,,,,,,,,,,,,,,,,,,,,,1.631,0.0419,-0.0419,0.0,,,,,0.034,0.00041,-0.00599,0.0,,,,3753.0,32.38,-32.55,0.0,0.49,0.03,-0.03,0.0,0.52,0.03,-0.03,0.0,4.76,0.03,-0.02,0.0,19h24m22.24s,291.0926509,+49d11m24.62s,49.1901729,259.328,2.538,-2.49,16.233,0.389,-0.389,13.255,0.027,-0.027,12.627,0.033,-0.033,12.386,0.028,-0.028,,,
Kepler-184 b,1,Transit,2014,Kepler,1,10.687576,2.5e-05,-2.5e-05,0.0,0.092,,,0.0,2.36,1.33,-1.33,0.0,,,,,,,,,,,,,,,,,,0.2,0.22,-0.22,0.0,3.221,0.045,-0.045,0.0,,,,,,,,,,,,5788.0,200.0,-200.0,0.0,0.87,0.49,-0.49,0.0,,,,,4.51,0.3,-0.3,0.0,19h27m48.45s,291.9518784,+43d04m28.62s,43.0746172,610.326,6.0115,-6.0115,14.42,0.069,-0.069,13.1,0.024,-0.024,12.752,0.02,-0.02,12.69,0.029,-0.029,,,
Kepler-347 c,1,Transit,2014,Kepler,1,27.320871,0.000457,-0.000457,0.0,0.183,,,0.0,1.75,0.84,-0.84,0.0,,,,,,,,,,,,,,,,,,0.77,0.3,-0.3,0.0,3.927,0.278,-0.278,0.0,,,,,,,,,,,,6088.0,200.0,-200.0,0.0,1.0,0.46,-0.46,0.0,,,,,4.47,0.3,-0.3,0.0,19h16m47.90s,289.1995995,+49d18m20.31s,49.3056404,1298.88,28.87,-27.66,14.567,0.149,-0.149,13.391,0.026,-0.026,13.076,0.031,-0.031,13.047,0.029,-0.029,,,
Kepler-239 c,1,Transit,2014,Kepler,1,56.228098,0.00058,-0.00058,0.0,0.268,,,0.0,2.51,0.42,-0.42,0.0,,,,,,,,,,,,,,,,,,0.86,0.32,-0.32,0.0,3.7,0.181,-0.181,0.0,,,,,,,,,,,,4914.0,100.0,-100.0,0.0,0.76,0.04,-0.04,0.0,,,,,4.58,0.15,-0.15,0.0,19h36m48.49s,294.2020505,+40d39m47.99s,40.6633313,648.109,13.332,-13.332,15.252,0.115,-0.115,13.703,0.025,-0.025,13.215,0.026,-0.026,13.133,0.035,-0.035,,,
Kepler-409 b,1,Transit,2014,Kepler,1,68.9584,,,0.0,,,,,1.19,0.03,-0.03,0.0,22.0,,,1.0,Mass,,,,,,,,,,,,,0.9,0.01,-0.01,0.0,,,,,,,,,0.01222,,,0.0,,,,5460.0,75.0,-75.0,0.0,0.89,0.02,-0.02,0.0,0.92,0.06,-0.06,0.0,4.5,0.03,-0.03,0.0,19h34m43.01s,293.6792058,+46d51m09.84s,46.8527337,68.173,0.0996,-0.0993,9.636,0.004,-0.004,8.2,0.018,-0.018,7.838,0.02,-0.02,7.768,0.023,-0.023,,,
Kepler-132 c,1,Transit,2014,Kepler,1,6.414914,1.9e-05,-1.9e-05,0.0,0.068,,,0.0,1.28,0.25,-0.25,0.0,,,,,,,,,,,,,,,,,,0.08,0.22,-0.22,0.0,3.3,0.056,-0.056,0.0,,,,,,,,,,,,6003.0,146.0,-146.0,0.0,1.18,0.23,-0.23,0.0,,,,,4.31,0.15,-0.15,0.0,18h52m56.59s,283.23581,+41d20m34.93s,41.343037,349.549,,,11.922,0.026,-0.026,10.797,0.023,-0.023,10.516,0.023,-0.023,10.424,0.019,-0.019,,,
Kepler-250 c,1,Transit,2014,Kepler,1,7.156804,2.2e-05,-2.2e-05,0.0,0.069,,,0.0,2.28,1.31,-1.31,0.0,,,,,,,,,,,,,,,,,,0.05,0.22,-0.22,0.0,2.567,0.058,-0.058,0.0,,,,,,,,,,,,5160.0,200.0,-200.0,0.0,0.81,0.46,-0.46,0.0,,,,,4.57,0.3,-0.3,0.0,19h18m22.74s,289.5947633,+44d08m30.52s,44.1418114,760.585,16.92,-16.211,15.819,0.035,-0.035,14.0,0.025,-0.025,13.504,0.03,-0.03,13.483,0.037,-0.037,,,
Kepler-383 b,1,Transit,2014,Kepler,1,12.904532,0.000121,-0.000121,0.0,0.095,,,0.0,1.32,0.52,-0.52,0.0,,,,,,,,,,,,,,,,,,0.33,0.22,-0.22,0.0,3.322,0.159,-0.159,0.0,,,,,,,,,,,,4710.0,200.0,-200.0,0.0,0.67,0.27,-0.27,0.0,,,,,4.62,0.3,-0.3,0.0,19h25m22.23s,291.3426078,+38d21m47.38s,38.3631616,,,,15.473,0.172,-0.172,13.367,0.023,-0.023,12.807,0.024,-0.024,12.674,0.03,-0.03,,,
Kepler-1446 b,1,Transit,2016,Kepler,1,0.68996783,5e-07,-5e-07,0.0,,,,,0.82,0.04,-0.02,0.0,,,,,,,,,,,,,,,,,,,,,,1.2135,0.0218,-0.0218,0.0,,,,,0.00976,0.00044,-0.00015,0.0,,,,4865.0,43.69,-52.46,0.0,0.75,0.01,-0.01,0.0,0.81,0.02,-0.02,0.0,4.6,0.01,-0.01,0.0,19h17m41.77s,289.4240357,+46d43m33.90s,46.7260823,152.075,0.677,-0.671,12.595,0.046,-0.046,10.797,0.021,-0.021,10.3,0.017,-0.017,10.204,0.014,-0.014,,,
Kepler-1015 b,1,Transit,2016,Kepler,1,16.00494214,4.175e-05,-4.175e-05,0.0,,,,,3.55,1.32,-0.66,0.0,,,,,,,,,,,,,,,,,,,,,,6.4648,0.0677,-0.0677,0.0,,,,,0.01768,0.0004,-0.00016,0.0,,,,6769.0,136.36,-197.14,0.0,1.81,0.67,-0.34,0.0,1.49,0.22,-0.15,0.0,4.09,0.14,-0.21,0.0,19h31m01.75s,292.7573088,+43d25m36.64s,43.4268439,739.357,14.788,-14.228,12.825,0.08,-0.08,11.887,0.021,-0.021,11.713,0.021,-0.021,11.684,0.019,-0.019,,,
Kepler-262 b,1,Transit,2014,Kepler,1,13.060855,0.000164,-0.000164,0.0,0.108,,,0.0,1.36,0.59,-0.59,0.0,,,,,,,,,,,,,,,,,,0.76,0.29,-0.29,0.0,3.278,0.241,-0.241,0.0,,,,,,,,,,,,5841.0,200.0,-200.0,0.0,0.88,0.36,-0.36,0.0,,,,,4.54,0.3,-0.3,0.0,19h22m54.89s,290.7287168,+37d15m09.57s,37.2526575,613.129,7.599,-7.599,14.478,0.126,-0.126,13.118,0.022,-0.022,12.759,0.019,-0.019,12.732,0.025,-0.025,,,
Kepler-433 b,1,Transit,2015,Kepler,1,5.33408384,1.1e-06,-1.1e-06,0.0,0.0679,0.0027,-0.0027,0.0,16.25,1.79,-1.79,0.0,896.24,165.26,-165.26,0.0,Mass,0.119,0.079,-0.079,0.0,,,,,89.21,0.52,-0.9,0.0,0.082,0.081,-0.081,0.0,6.178,0.015,-0.015,0.0,6.44,0.62,-0.62,0.0,0.0659,0.00015,-0.00015,0.0,1776.0,87.0,-87.0,6360.0,140.0,-140.0,0.0,2.26,0.25,-0.25,0.0,1.46,0.17,-0.17,0.0,3.89,0.06,-0.06,0.0,19h50m22.47s,297.5936232,+40d58m38.12s,40.9772546,1878.31,77.94,-72.07,14.717,0.137,-0.137,13.201,0.02,-0.02,12.948,0.024,-0.024,12.826,0.026,-0.026,,,
Kepler-39 b,1,Transit,2011,Kepler,1,21.08721,3.7e-05,-3.7e-05,0.0,0.164,0.003,-0.003,0.0,13.9,1.01,-1.12,0.0,6388.1,413.2,-381.4,0.0,Mass,0.112,0.057,-0.057,0.0,,,,,89.07,0.22,-0.22,0.0,0.36,0.05,-0.08,0.0,5.96,0.02,-0.02,0.0,24.92,1.9,-1.5,0.0,0.091,0.0006,-0.0008,0.0,897.0,29.0,-29.0,6350.0,100.0,-100.0,0.0,1.4,0.1,-0.1,0.0,1.29,0.06,-0.07,0.0,4.4,0.15,-0.15,0.0,19h47m50.48s,296.9603348,+46d02m03.46s,46.0342954,1057.41,18.44,-18.44,14.355,0.172,-0.172,13.236,0.025,-0.025,12.999,0.023,-0.023,12.918,0.028,-0.028,,,
Kepler-224 b,1,Transit,2014,Kepler,1,3.132924,1.4e-05,-1.4e-05,0.0,0.038,,,0.0,1.39,0.09,-0.09,0.0,,,,,,,,,,,,,,,,,,0.32,0.23,-0.23,0.0,2.034,0.078,-0.078,0.0,,,,,,,,,,,,5018.0,100.0,-100.0,0.0,0.68,0.04,-0.04,0.0,,,,,4.64,0.15,-0.15,0.0,19h23m44.22s,290.9342679,+47d21m27.15s,47.3575414,782.088,18.719,-17.879,15.801,0.126,-0.126,14.212,0.025,-0.025,13.722,0.022,-0.022,13.703,0.039,-0.039,,,
Kepler-233 c,1,Transit,2014,Kepler,1,60.418955,0.00063,-0.00063,0.0,0.287,,,0.0,2.71,0.78,-0.78,0.0,,,,,,,,,,,,,,,,,,0.86,0.32,-0.32,0.0,5.619,0.152,-0.152,0.0,,,,,,,,,,,,5360.0,200.0,-200.0,0.0,0.76,0.21,-0.21,0.0,,,,,4.61,0.3,-0.3,0.0,19h45m27.96s,296.3665054,+51d19m10.04s,51.3194548,856.417,19.328,-18.506,15.477,0.069,-0.069,14.006,0.025,-0.025,13.555,0.026,-0.026,13.453,0.039,-0.039,,,
Kepler-1109 b,1,Transit,2016,Kepler,1,37.6467384,0.000212,-0.000212,0.0,,,,,2.19,0.44,-0.23,0.0,,,,,,,,,,,,,,,,,,,,,,6.117,0.14,-0.14,0.0,,,,,0.01912,0.00052,-0.00063,0.0,,,,5893.0,111.41,-163.52,0.0,1.06,0.21,-0.11,0.0,1.05,0.07,-0.07,0.0,4.41,0.07,-0.15,0.0,19h26m35.10s,291.6462654,+39d23m47.80s,39.3966122,685.087,10.1045,-10.1045,14.405,0.126,-0.126,13.055,0.021,-0.021,12.718,0.019,-0.019,12.707,0.028,-0.028,,,
Kepler-402 c,1,Transit,2014,Kepler,1,6.124821,2.6e-05,-2.6e-05,0.0,0.068,,,0.0,1.56,0.35,-0.35,0.0,,,,,,,,,,,,,,,,,,0.59,0.25,-0.25,0.0,3.467,0.081,-0.081,0.0,,,,,,,,,,,,6090.0,120.0,-120.0,0.0,1.26,0.24,-0.24,0.0,,,,,4.28,0.15,-0.15,0.0,19h13m28.85s,288.3701976,+43d21m16.60s,43.3546109,625.339,7.385,-7.217,13.27,0.092,-0.092,12.303,0.023,-0.023,12.082,0.022,-0.022,11.993,0.018,-0.018,,,
Kepler-143 c,1,Transit,2014,Kepler,1,27.082511,0.000169,-0.000169,0.0,0.181,,,0.0,3.37,0.84,-0.84,0.0,,,,,,,,,,,,,,,,,,0.89,0.32,-0.32,0.0,5.103,0.067,-0.067,0.0,,,,,,,,,,,,5848.0,168.0,-168.0,0.0,1.36,0.32,-0.32,0.0,,,,,4.2,0.17,-0.17,0.0,19h52m16.24s,298.0676519,+49d24m45.15s,49.412541,809.467,11.2115,-11.2115,13.882,0.08,-0.08,12.59,0.026,-0.026,12.292,0.023,-0.023,12.223,0.025,-0.025,,,
Kepler-755 c,1,Transit,2016,Kepler,1,2.85313364,4.12e-06,-4.12e-06,0.0,,,,,1.26,0.05,-0.05,0.0,,,,,,,,,,,,,,,,,,,,,,1.4352,0.0397,-0.0397,0.0,,,,,0.01534,0.00043,-0.00038,0.0,,,,5043.0,89.62,-83.54,0.0,0.77,0.02,-0.02,0.0,0.82,0.03,-0.04,0.0,4.58,0.02,-0.02,0.0,19h47m26.62s,296.8609348,+41d05m50.34s,41.0973178,399.034,2.6725,-2.6725,14.277,0.149,-0.149,12.465,0.023,-0.023,11.961,0.022,-0.022,11.879,0.028,-0.028,,,
Kepler-338 d,1,Transit,2014,Kepler,1,44.431014,0.000368,-0.000368,0.0,0.257,,,0.0,3.0,0.28,-0.28,0.0,,,,,,,,,,,,,,,,,,0.79,0.28,-0.28,0.0,10.624,0.156,-0.156,0.0,,,,,,,,,,,,5923.0,77.0,-77.0,0.0,1.74,0.08,-0.08,0.0,,,,,4.02,0.07,-0.07,0.0,18h51m54.97s,282.9790593,+40d47m03.91s,40.7844188,552.798,6.803,-6.643,12.19,0.028,-0.028,11.098,0.03,-0.03,10.841,0.033,-0.033,10.756,0.021,-0.021,,,
Kepler-344 c,1,Transit,2014,Kepler,1,125.596809,0.001728,-0.001728,0.0,0.488,,,0.0,2.95,1.38,-1.38,0.0,,,,,,,,,,,,,,,,,,0.03,0.22,-0.22,0.0,7.533,0.201,-0.201,0.0,,,,,,,,,,,,5774.0,200.0,-200.0,0.0,0.98,0.45,-0.45,0.0,,,,,4.45,0.3,-0.3,0.0,19h29m59.91s,292.4996101,+46d19m27.63s,46.3243406,1002.94,29.7325,-29.7325,15.539,0.629,-0.629,14.082,0.025,-0.025,13.709,0.031,-0.031,13.66,0.054,-0.054,,,
Kepler-365 b,1,Transit,2014,Kepler,1,10.664903,6.9e-05,-6.9e-05,0.0,0.098,,,0.0,2.04,0.97,-0.97,0.0,,,,,,,,,,,,,,,,,,0.87,0.33,-0.33,0.0,3.293,0.129,-0.129,0.0,,,,,,,,,,,,6012.0,200.0,-200.0,0.0,1.05,0.49,-0.49,0.0,,,,,4.43,0.3,-0.3,0.0,19h42m30.38s,295.626564,+49d07m49.48s,49.130411,1038.99,,,14.771,0.08,-0.08,13.484,0.025,-0.025,13.155,0.027,-0.027,13.145,0.036,-0.036,,,
Kepler-559 b,1,Transit,2016,Kepler,1,17.58752333,2.056e-05,-2.056e-05,0.0,,,,,3.61,0.64,-0.36,0.0,,,,,,,,,,,,,,,,,,,,,,4.3821,0.0435,-0.0435,0.0,,,,,0.03472,0.00039,-0.00075,0.0,,,,5630.0,200.63,-197.22,0.0,0.95,0.17,-0.09,0.0,0.96,0.07,-0.06,0.0,4.47,0.07,-0.13,0.0,19h46m32.85s,296.6368878,+43d48m10.06s,43.8027948,776.708,14.957,-14.411,14.863,0.08,-0.08,13.429,0.025,-0.025,13.031,0.025,-0.025,12.977,0.027,-0.027,,,
Kepler-231 c,1,Transit,2014,Kepler,1,19.271566,9.9e-05,-9.9e-05,0.0,0.114,,,0.0,1.93,0.19,-0.19,0.0,,,,,,,,,,,,,,,,,,0.87,0.3,-0.3,0.0,3.209,0.089,-0.089,0.0,,,,,,,,,,,,3767.0,150.0,-150.0,0.0,0.49,0.02,-0.02,0.0,,,,,4.78,0.2,-0.2,0.0,19h35m53.61s,293.9733913,+50d31m54.65s,50.531846,316.618,3.348,-3.281,15.813,0.057,-0.057,13.405,0.022,-0.022,12.775,0.023,-0.023,12.589,0.026,-0.026,,,
Kepler-11 f,1,Transit,2010,Kepler,1,46.6888,0.0027,-0.0032,0.0,0.25,0.002,-0.002,0.0,2.49,0.04,-0.07,0.0,2.0,0.8,-0.9,0.0,Mass,0.013,0.011,-0.009,0.0,,,,,89.47,0.04,-0.04,0.0,0.463,0.03,-0.032,0.0,6.431,0.082,-0.089,0.0,50.79,0.86,-0.63,0.0,0.02169,0.00026,-0.00026,0.0,,,,5663.0,55.0,-66.0,0.0,1.06,0.02,-0.02,0.0,0.96,0.03,-0.03,0.0,4.37,0.01,-0.02,0.0,19h48m27.62s,297.1150949,+41d54m32.79s,41.9091092,646.346,6.375,-6.375,13.817,0.092,-0.092,12.548,0.024,-0.024,12.237,0.024,-0.024,12.18,0.02,-0.02,,,
Kepler-510 b,1,Transit,2016,Kepler,1,19.55659418,3.606e-05,-3.606e-05,0.0,,,,,2.47,0.23,-0.12,0.0,,,,,,,,,,,,,,,,,,,,,,8.0855,0.0615,-0.0615,0.0,,,,,0.01647,0.00136,-0.00061,0.0,,,,5746.0,66.6,-58.76,0.0,1.41,0.06,-0.05,0.0,0.91,0.06,-0.05,0.0,4.09,0.01,-0.01,0.0,19h10m37.20s,287.6550196,+39d14m39.02s,39.2441716,386.177,3.778,-3.707,12.067,0.026,-0.026,10.836,0.021,-0.021,10.486,0.022,-0.022,10.446,0.02,-0.02,,,
Kepler-1023 b,1,Transit,2016,Kepler,1,62.1387714,0.0002199,-0.0002199,0.0,,,,,2.63,0.3,-0.18,0.0,,,,,,,,,,,,,,,,,,,,,,4.1578,0.0878,-0.0878,0.0,,,,,0.02744,0.00057,-0.00094,0.0,,,,5494.0,75.28,-98.69,0.0,0.89,0.1,-0.05,0.0,0.93,0.04,-0.04,0.0,4.51,0.04,-0.1,0.0,19h16m07.13s,289.0297232,+49d46m10.93s,49.7697034,694.175,12.345,-11.928,14.7121,0.0459,-0.0459,13.243,0.027,-0.027,12.897,0.029,-0.029,12.762,0.03,-0.03,,,
Kepler-376 c,1,Transit,2014,Kepler,1,14.172327,0.000108,-0.000108,0.0,0.115,,,0.0,1.79,0.36,-0.36,0.0,,,,,,,,,,,,,,,,,,0.19,0.23,-0.23,0.0,2.61,0.123,-0.123,0.0,,,,,,,,,,,,5900.0,100.0,-100.0,0.0,1.18,0.23,-0.23,0.0,,,,,4.3,0.15,-0.15,0.0,19h26m25.71s,291.6071451,+38d24m37.15s,38.4103192,923.067,16.189,-16.189,13.86,0.126,-0.126,12.697,0.023,-0.023,12.384,0.021,-0.021,12.32,0.025,-0.025,,,
Kepler-436 c,1,Transit,2016,Kepler,1,16.79713874,8.561e-05,-8.561e-05,0.0,,,,,2.33,0.19,-0.14,0.0,,,,,,,,,,,,,,,,,,,,,,3.238,0.129,-0.129,0.0,,,,,0.0305,0.00165,-0.00093,0.0,,,,4685.0,202.1,-161.22,0.0,0.71,0.04,-0.04,0.0,0.75,0.04,-0.04,0.0,4.62,0.02,-0.04,0.0,20h06m52.99s,301.7207775,+44d24m43.51s,44.4120856,588.867,15.687,-14.907,15.971,0.115,-0.115,14.083,0.028,-0.028,13.49,0.032,-0.032,13.333,0.036,-0.036,,,
Kepler-398 b,1,Transit,2014,Kepler,1,4.081423,1.1e-05,-1.1e-05,0.0,0.044,,,0.0,0.93,0.1,-0.1,0.0,,,,,,,,,,,,,,,,,,0.87,0.32,-0.32,0.0,2.287,0.047,-0.047,0.0,,,,,,,,,,,,4493.0,100.0,-100.0,0.0,0.61,0.03,-0.03,0.0,,,,,4.69,0.15,-0.15,0.0,19h25m52.52s,291.4688524,+40d20m37.32s,40.3437001,177.355,0.538,-0.535,13.499,0.08,-0.08,11.514,0.021,-0.021,10.932,0.022,-0.022,10.794,0.018,-0.018,,,
Kepler-517 b,1,Transit,2016,Kepler,1,60.92832271,7.053e-05,-7.053e-05,0.0,,,,,2.67,0.32,-0.22,0.0,,,,,,,,,,,,,,,,,,,,,,6.3262,0.0322,-0.0322,0.0,,,,,0.02475,0.00034,-0.00018,0.0,,,,5690.0,85.16,-68.99,0.0,0.98,0.12,-0.08,0.0,0.95,0.04,-0.04,0.0,4.43,0.08,-0.1,0.0,19h34m42.12s,293.6755138,+41d17m42.74s,41.2952061,289.907,2.07,-2.041,12.372,0.034,-0.034,11.02,0.021,-0.021,10.667,0.022,-0.022,10.631,0.018,-0.018,,,
Kepler-287 c,1,Transit,2014,Kepler,1,44.851896,0.000247,-0.000247,0.0,0.246,,,0.0,3.26,1.49,-1.49,0.0,,,,,,,,,,,,,,,,,,0.83,0.3,-0.3,0.0,3.584,0.125,-0.125,0.0,,,,,,,,,,,,5806.0,200.0,-200.0,0.0,1.03,0.47,-0.47,0.0,,,,,4.4,0.3,-0.3,0.0,19h23m42.58s,290.9274282,+48d26m36.45s,48.4434588,835.86,15.1005,-15.1005,14.952,0.115,-0.115,13.542,0.027,-0.027,13.201,0.03,-0.03,13.135,0.034,-0.034,,,
HATS-9 b,1,Transit,2015,HATSouth,1,1.915291,1.9e-05,-1.8e-05,0.0,0.0312,0.0004,-0.0005,0.0,13.85,0.35,-0.35,0.0,,,,,,,,,,,,,,,,,,0.16,0.15,-0.11,0.0,,,,,4.44,0.05,-0.15,0.0,0.0814,0.0008,-0.0005,0.0,1746.0,36.0,-36.0,5599.0,85.0,-85.0,0.0,1.56,0.04,-0.04,0.0,1.1,0.05,-0.05,0.0,4.1,0.03,-0.03,0.0,19h23m14.44s,290.8101704,-20d09m58.96s,-20.1663771,638.7,12.633,-12.16,13.256,0.126,-0.126,11.885,0.022,-0.022,11.558,0.027,-0.027,11.479,0.022,-0.022,,,
Kepler-87 c,1,Transit,2013,Kepler,1,191.2318,0.0015,-0.0015,0.0,0.676,0.037,-0.04,0.0,6.14,0.29,-0.29,0.0,6.4,0.8,-0.8,0.0,Mass,0.039,0.012,-0.012,0.0,,,,,89.588,0.031,-0.027,0.0,0.579,0.025,-0.031,0.0,,,,,80.7,2.0,-1.7,0.0,0.03123,0.00041,-0.00042,0.0,403.0,4.0,-4.0,5600.0,50.0,-50.0,0.0,1.82,0.04,-0.04,0.0,1.1,0.05,-0.05,0.0,3.96,0.02,-0.02,0.0,19h51m40.04s,297.9168433,+46d57m54.41s,46.9651146,1232.9,27.02,-27.02,14.681,0.137,-0.137,13.389,0.022,-0.022,13.033,0.022,-0.022,12.981,0.024,-0.024,,,
Kepler-439 b,1,Transit,2015,Kepler,1,178.1396,0.0016,-0.0018,0.0,0.563,0.165,-0.08,0.0,2.24,0.16,-0.45,0.0,,,,,,0.03,0.08,-0.03,-1.0,1.83,0.51,-0.62,0.0,89.95,0.05,-0.12,0.0,0.1,0.28,-0.1,0.0,9.59,0.3,-0.42,0.0,142.0,18.0,-15.0,0.0,0.02392,0.00099,-0.00111,0.0,,,,5431.0,100.0,-100.0,0.0,0.87,0.08,-0.04,0.0,0.88,0.04,-0.04,0.0,4.51,0.04,-0.07,0.0,18h43m12.36s,280.8015188,+44d02m02.30s,44.0339733,757.048,11.488,-11.155,14.654,0.069,-0.069,13.344,0.025,-0.025,12.955,0.028,-0.028,12.919,0.024,-0.024,,,
Kepler-242 c,1,Transit,2014,Kepler,1,14.496481,8.3e-05,-8.3e-05,0.0,0.109,,,0.0,2.0,1.23,-1.23,0.0,,,,,,,,,,,,,,,,,,0.37,0.23,-0.23,0.0,3.222,0.125,-0.125,0.0,,,,,,,,,,,,5020.0,200.0,-200.0,0.0,0.85,0.52,-0.52,0.0,,,,,4.49,0.3,-0.3,0.0,19h06m15.77s,286.5656932,+41d48m30.30s,41.8084168,600.241,11.342,-10.936,15.489,0.092,-0.092,13.821,0.024,-0.024,13.316,0.027,-0.027,13.238,0.033,-0.033,,,
Kepler-721 b,1,Transit,2016,Kepler,1,5.39202539,6.77e-06,-6.77e-06,0.0,,,,,2.64,0.14,-0.14,0.0,,,,,,,,,,,,,,,,,,,,,,2.981,0.0374,-0.0374,0.0,,,,,0.03147,0.00064,-0.00068,0.0,,,,5075.0,53.6,-56.09,0.0,0.78,0.04,-0.04,0.0,0.82,0.04,-0.04,0.0,4.58,0.03,-0.05,0.0,18h57m43.32s,284.4305132,+44d28m49.36s,44.4803776,926.598,35.076,-32.65,15.963,0.103,-0.103,14.187,0.026,-0.026,13.739,0.03,-0.03,13.627,0.048,-0.048,,,
Kepler-745 b,1,Transit,2016,Kepler,1,9.93143556,5.945e-05,-5.945e-05,0.0,,,,,2.16,0.58,-0.22,0.0,,,,,,,,,,,,,,,,,,,,,,5.659,0.139,-0.139,0.0,,,,,0.01922,0.00072,-0.0005,0.0,,,,5849.0,106.52,-158.12,0.0,1.04,0.28,-0.1,0.0,1.04,0.07,-0.07,0.0,4.42,0.07,-0.19,0.0,19h25m59.87s,291.4994412,+37d03m33.33s,37.0592571,1780.38,77.445,-77.445,15.427,0.08,-0.08,13.998,0.027,-0.027,13.664,0.027,-0.027,13.621,0.048,-0.048,,,
Kepler-1393 b,1,Transit,2016,Kepler,1,2.44357812,1.231e-05,-1.231e-05,0.0,,,,,0.8,0.04,-0.08,0.0,,,,,,,,,,,,,,,,,,,,,,1.822,0.135,-0.135,0.0,,,,,0.00778,0.00012,-0.00068,0.0,,,,5697.0,65.18,-56.74,0.0,0.92,0.05,-0.04,0.0,0.95,0.04,-0.05,0.0,4.5,0.03,-0.05,0.0,18h57m50.27s,284.4594558,+40d08m32.91s,40.1424756,544.456,,,13.476,0.069,-0.069,12.226,0.022,-0.022,11.877,0.023,-0.023,11.816,0.018,-0.018,,,
Kepler-151 c,1,Transit,2014,Kepler,1,24.674612,0.000106,-0.000106,0.0,0.16,,,0.0,2.09,1.04,-1.04,0.0,,,,,,,,,,,,,,,,,,0.06,0.23,-0.23,0.0,3.014,0.084,-0.084,0.0,,,,,,,,,,,,5460.0,200.0,-200.0,0.0,0.83,0.41,-0.41,0.0,,,,,4.55,0.3,-0.3,0.0,19h28m39.07s,292.1627933,+41d01m23.50s,41.0231947,649.919,9.538,-9.538,14.957,0.229,-0.229,13.383,0.023,-0.023,12.998,0.023,-0.023,12.864,0.03,-0.03,,,
Kepler-1350 b,1,Transit,2016,Kepler,1,4.4968604,1.273e-05,-1.273e-05,0.0,,,,,2.52,0.16,-0.25,0.0,,,,,,,,,,,,,,,,,,,,,,1.7864,0.051,-0.051,0.0,,,,,0.04402,0.00102,-0.00114,0.0,,,,3827.0,45.42,-59.63,0.0,0.53,0.03,-0.05,0.0,0.55,0.03,-0.05,0.0,4.74,0.04,-0.03,0.0,19h13m00.15s,288.250611,+46d40m46.14s,46.6794847,340.691,5.8225,-5.8225,16.577,0.664,-0.664,13.989,0.027,-0.027,13.338,0.028,-0.028,13.122,0.027,-0.027,,,
